productcode,review_id,review
8397296,17279897,"Took the jacket on a multi-day backpacking trip in the Uinta mountains in Utah. Temps were high 30s at night. As long as I was moving around I was super warm. If I was stationary for too long the jacket seemed to not do as well. Having some wool layers underneath certainly helped. Also, I'm a decently big guy - usually wear an XL - XXL shirt sizes. Bought the 3XL and the fit was perfect. Overall, terrific jacket for the price and heat to weight ratio. Glad I bought it."
8397296,17249292,"First down jacket I've bought and didn't want to splash +£90 on one, this for £50 is great value and really does the job. Great layer for when the sun goes down or reaching a windy summit, slept in mine wild camping when it was cold at night. The hood is really good too as not many come with one! Packs away pretty small and lightweight, can't fault it!"
8397296,17206444,very happy with the quality.. yet to test under the -5C conditions..hopefully it copes well
8397296,17175578,Excellent value for money. Ideal for cool weather.
8397296,17177708,My second DC jacket! Loved it. Amazing!
8397296,17117318,Light weight fine quality and simply superb ❣️❣️❣️
8397296,17115375,Bought to keep me warm whilst wild camping. Warm with hood and folds down into left pocket.
8397296,17081603,The jacket is great but definalely not meant for -5*C. I was shivering even with a fleece lining inside at 4*C. I wouls still recommend the product but I hope that decathlon corrects the technical specks about the product.
8397296,16825724,"Great value jacket, good workmanship, just enough down to keep warm to about zero with thermals. Light weight for hiking. It’s not a supa puffy jacket. Good for minimalist."
8397296,16824842,"Áo nhẹ, bền, mặc mùa đông cực ấm"
8397296,16767119,It's really good at keeping me warm and packs down small but I am a little concerned at how long it will last on rough walks
8397296,16584210,"This is extremely warm for its light weight, but every time I wear this for more than a couple of days, I end up with shoulder pain. No, the garment isn't too small. I got the Large and I usually wear a Medium. I've washed this once after about a week's wear. After it had been washed, the shoulder pain problem was reduced a bit but not eliminated. I'm wondering how many times I'll need to wash it before this problem goes away. There must be some chemical in the garment that I'm reacting to."
8397296,16566065,"Just as good as jackets costing $300, at only a slight weight penalty of a couple of ounces…  It’s a no-brainer!"
8397296,16555788,Bought this jacket to wear while paragliding...lighter and warmer than the Patagonia jacket it replaced. Very happy with the purchase.
8397296,16388431,"Been looking for an affordable ""puffy"" and got this on a 'Dan Becker' recommendation. Unfortunately, the temps out here are in the high 90's to low 100's right now and I won't be able to have a real test for a few months.  However, overall quality and materials appear to be excellent!  Be sure to check the sizing chart. I'm normally an XL and this is a 2XL. Fits great!"
8397296,16310612,Jacket is quite short for a medium. Had to reorder a Large
8397296,16273431,"Design, comfort, style, value and fit are excellant. I normally wear large size but ordered xl due to product availability. The xl size will work well. The shell materials and down are quality. My only issue is the front zipper is very difficult to get started, but once started it works fine. Pocket zippers work well. I'll keep this jacket and deal with this minor anoince."
8397296,16219277,Very good brand
8397296,16158903,Very happy with my down jacket
8397296,15873786,Great value lightweight down jacked easily packed in day bag without the hassle of extra weight.
8397296,15765594,These are so highly recommended on review sites and YouTube. Great for the outdoors and a must for any body heading out outdoors.     Super toasty and warm and great quality.
8397296,15604761,"Seeing this recommended as an alternative to other brands' more expensive lightweight downs I picked it up before a spring backpacking trip. It sure was a lot warmer than my years-old synthetic jacket which has lost its puff. It survived packing down and re-lofting several times, and I think having a down hood really ups the warmth. Just this jacket and a thin baselayer kept me pretty comfortable around 50 degrees at night, when I needed at least an extra layer with my old synthetic jacket.    I would say I was on the edge between small and medium via the size chart, but everyone including Decathlon insists the sizing is ultra small, so I went with medium. Well, I had to cinch it down all the way at the waist to keep in the warmth. It might still be the right size to fit layers underneath, but as a trim guy who often buys XS sizes from American retailers, I probably could've gotten a small and been just fine with a bit of a better fit."
8397296,15552796,Great product at a low price.
8397296,15532251,Very excellent
8397296,15513628,"Love this down jacket. warm, fit, and comfortable. very good value for money. stand out among others. very happy purchase."
8397296,15465761,Comfortable & packable & warm puffy for bargain price. I’m 5’11” 175 and ordered x-large which is comfortable & roomy for under layers. These products run small so size up your order.
8397296,15456368,Very nice quality
8397296,15441929,ok
8397296,15296708,"I managed to get a Mountain Hardware Phantom hoodie for $125 because I thought I had to have one due to all the product reviews. In general, it just another jacket that isn’t amazing and not sure how in the world it’s worth $350 considering my new Forclaz Trek 100 weighs nearly same, feels sturdier, has all the same features and, more importantly, I would assert that the Forclaz is warmer.     For the price and, given the quality construction, there is no reason person shouldn’t buy one of these (or more). This is my new spring/summer backpacking as well as tool around town go-to jacket."
8397296,15046250,The warmth is okay. Decathlon team should have a pure black colour option for all of the clothes. They are really bad in terms of colour choices.
8397296,15038670,"Warm, comfortable and light weight."
8397296,14908474,It’s not very warm was advertised as a down coat but feel like there must be 20 feathers in it very disappointed
8397296,14888017,"Great value for money, packs down small and keeps me warm when stopped. What's not to like?"
8397296,14871679,"I wore this whilst out in the snow, kept me very warm, realised after a week that it packs away into its own pocket.   Great value."
8397296,14835608,"Very comfortable, light weight.am loving it"
8397296,14795163,I nearly love this coat. I walk the dog with only a t-shirt underneath and I am still nice and warm. Like most other four star reviews I just want an elasticated cord on the hood to pull it tight and stop the draughts from hurling round my head. A cheeky chest pocket would be amazing as well. Would pay £50 for it then and would never choose another jacket again.
8397296,14770965,"I really like this product- such a great fit, high quality product and can go under a waterproof layer for colder/ wetter weather"
8397296,14765346,This product is same as looks in picture. Best for low temperature and very light in weight. Anyone can buy it without any quiry.
8397296,14728292,If I could give this 6 stars out of 5 I would. The value here is off the charts. I challenge anyone to find an 800 to 850 fill down Jacket that is even within 100 dollars of this one. It's impossible to find another jacket with these specs for under 200 let alone 100. Aside from the specs this thing is the most comfortable jacket I have ever owned. It's the only hacker I have ever owned that doesn't feel restrictive around my shoulders/bust but yet doesnt look baggy. It literally feels like you arent wearing anything but yet you are warm. It's a strange feeling because of how light it is. This jacket even went on sale at one point for 50 bucks so I bought 2 more. Haha! Dont understand how this high of fill power can be sold at this price. Have never discovered a product that is this good of a value compared to the competition.
8397296,14656833,Very comfortable product
8397296,14655918,Light weight jacket   I have never seen this before  There is no need to wear more warmers while wear this jacket
8397296,14646761,Light and effective in keeping cold away.nice feel on the body
8397296,14615462,GOOD PRODUCT
8397296,14575714,"So let me preface this by saying that I love this jacket. However, the sizing is a bit confusing. I originally ordered a men’s large. When I received it the outer paper tag said US L/ EU XL but the inner fabric tag said US M/ EU L. I tend to believe the inner tag because I fit into US large clothing whether it is slim fit or not. I ordered an XL and it fit perfect. So I would say if you are buying from the US you should order a size up what you would normally order. Decathalon should probably fix this in the future though because it’s a bit confusing that the 2 tags say different sizes"
8397296,14555015,This jacket is warm and beautiful.
8397296,14506589,Got this to wear under my wading jacket and am very happy with it also a great price.
8397296,14505048,"Tried this jacket in snowfall and icy area, kept me alive."
8397296,14484522,Nice inexpensive hiking camp jacket. I would order it again.
8397296,14440232,"Product also good and good service, but billing processing is poor so please increase your billing counters."
8397296,14419402,Fantastic product
8397296,14419387,It is a warm jacket but packing is coming out.Either product is defective or stitching threads are weak.
8397296,14325617,Its not warm enough in 1°
8397296,14321484,No comment. I am speckles
8397296,14309109,This has to be the warmest lightweight jacket I have ever owned. The heat retention and warmth are fantastic- great for everyday use and can be stowed away easily.
8397296,14290080,Very warm in snow and freezing winds.
8397296,14280310,Awesome product
8397296,14269158,Five stars because it rocks all the boxes.  Very good at regulating heat. The stats are correct in that it will keep you warm in a -5 wind chill. It will also keep you comfortable on a 5 degree temperature.  VERY light weight - my reason for buying.  Personally I bought it for wildcamping but have been wearing it non stop because it's so versatile.    Highly recommended
8397296,14248849,Light and warm . highly recommend
8397296,14245643,Nice warm and cosy jacket. Save a lot of space.
8397296,14245142,Bought 3rd of Dec 20 with in 1 month it’s damage in 2-3 area and once visit Dehradun Show Room for the same come to know some Serious gap which was not aware or communicate during shopping or billing .  1: Only Steaching and Zip is under warranty not fabric .  2: This is Not Recomended to use in 2 wheeler ( I use it as this was not clear during shopping )   3: Once ask for solution patch purchase was Recomended which was not available in show room they I appreciate they put different colour patch which is looking very odd   My 4000 rs witn in a month gone waste .    Pramod Badoni
8397296,14241468,"Jacket is decent enough to keep you warm.. however, I didn’t get the cover shown in the images. It was one of the reason I purchased this jacket but sadly didn’t get it."
8397296,14234179,Light weight and useful...I am wearing it most of the time
8397296,14200194,"It's very light weight. But, it does not keep you warm even at 8 deg. I don't think it can be used at -5 deg."
8397296,14186946,Great
8397296,14164960,"Bad product, i only used it for once an  d the feathers are releasing from the stretched area"
8397296,14164003,It's one of the best product. Me and my girl both are using it from last 2 years. Waiting for the prices to go more down to add more :)
8397296,14162815,Very comfortable and light weight
8397296,14073653,Love it
8397296,14058563,"For the price this is an excellent jacket, very warm and lightweight"
8397296,14021056,"Sizing is a bit smaller than previous Decathlon down jackets, I have a Quechua Xlight which is size S but in this jacket had to take the M as it was too tight so definately size up or be disappointed! Other than that we'll put together and nice fit. I have the lighter blue version and it looks great."
8397296,13981362,"I am totally amazed after buying this jacket, it's been one year I am using it and haven't found any complaint till now..it can easily servive 5 degrees without mid layer     Best value for money product. Hats off Decathlon for such a wonderful product."
8397296,13962326,Good buy at great price. And keeps warmer than envisaged.  Only problem is the space in the hood (between the chin and hood bottom) is much and let's cold air in.
8397296,13900269,Very good quality according to the price. No any one brand like it
8397296,13882756,Bad
8397296,13871453,Though I haven't use these (for treak) product due to pandamic situation but from my overall observation I think these products will be good for trekking in future.
8397296,13846866,Packs up to a small ball inside its own pocket. Perfect as emergency warmth in the bottom of a pack
8397296,13816204,Excellent
8397296,13792905,Very thin
8397296,13781242,Poor quality
8397296,13762707,"Great quality jacket, warm, good fit and packs down to nothing at a great price."
8397296,13743857,"For the price its amazing, no loose feathers good baffles, and showerproof"
8397296,13704725,I've had this jacket for three years now and it's never let me down. It compresses down small into my rucksack for wild camps and hikes all year round. It's surprisingly warm and cosy too. I've made a full video review of this jacket here: https://www.youtube.com/watch?v=o452jeoTiIs&t=22s
8397296,13691985,Vrey warm but very light weight. Perfect fit for me. My chest is 103 cm. and belly is 109 cm. I choose L size. Earlier I ordered M size. But that was little bit short for my body.
8397296,13534836,"Excellent jacket. Packs down very small yet warm enough to keep you safe and comfortable when the temperatures drop. Have had mine now for 3 years and worn it in a variety of situations including camping and hiking and around town and is still in great shape. From what I've seen there's really nothing else out there that comes close in terms of quality and value for money.    A draw string around the hood and waist would be a nice addition, but not a big issue."
8397296,13344570,like the jacket it's so warm and light
8397296,12727632,Good quality and value for money
8397296,12320621,"I originally had to return the first jacket I ordered because of poor down filling in both sleeves. There wasn't enough down filling or the down had already prior to purchasing migrated to one side of the baffles so it left cold spots on both sleeves. It was a pretty easy return process, I'm just still waiting for the full refund. Shipping was fast too.    The new one which doesn't have as bad as a problem with the fill (after throwing it in the dryer on low heat with some dryer balls, it really puffed up) but then I noticed there was some bad stitching near the main zipper of the new jacket. If you are looking for a cheaper jacket then this maybe the one for you, it actually keeps you warm but make sure to inspect your jacket fully before committing. You maybe sacrificing some quality for the low price."
8397296,12159331,"I can hardly believe the value for money of this jacket. It is, in my opinion, the best item in all of Decathlon's range (and I love a lot of Decathlon stuff).     -It's unbelievably light and packable. My size L is 292g. Most down jackets this light are in the £200-£400 range... this is £40.  -It's very well-built, warm, and comfortable. Not very trendy but what mountain gear is, haha.  -It has everything you need, and nothing you don't. I would recommend this jacket to absolutely anyone who goes hiking or backpacking. This jacket blows all the competition out of the water. And unlike comparably cheap jackets you might get from China, the down is certified (and of premium 800+FP!)    The only remotely negative things:  -I would like an inside pocket  -As is well-documented, the sizing is small. I'm usually an M, and size L fits me perfectly. Really nice cut.    Do yourself a favour and buy this jacket. I think anyone who tries it will never pay hundreds for the more premium brands again. There's simply no need, this is just as good, if not better. You can get 3-5 of these jackets for the price of one Patagonia... go figure!"
8397296,11801329,"While purchasing this product sales man told me that we can withstand upto -5 degrees with this jacket, now i can’t go outside even temperature 10 degree, I’m very unsatisfied with this product"
8397296,11783892,I have bought this with anticipation that this will atleast survive in -2 degree but surprisingly it couldn't survived in 1 degree as well  Very bad experience that u have bought another jacket from Moscow
8397296,11681258,Fantastic product love it. Delivery on time.
8397296,11401970,"The jacket looks good. The quality could’ve been better, All the threads and feather like particles started to come out just next day. This jacket keeps you very warm and it is water repellent."
8397296,11374399,I like 2 things about this jacket beside that the pricing is very reasonable.  1: Its very warm   2: It is so light to wear and also to carry in your bag.
8397296,11267259,Some sort of cotton pieces comes out automatically From fine holes of jacket...     I think it is damage but lost revisits so can’t exchange
8397296,11262048,"I had ordered this product on 04.01.2020 and the product was home delivered by Decathlon on 05.01.2020 i.e. within 24 hours of the placement of the order. That's appreciable speed! The jacket is very lightweight and very warm. I have used it on only two layers i.e. inner and shirt and the warmth is excellent. Even while riding motorcycle, I did not, even for a second, felt cold or windy. Worth the price! Thank you Decathlon!!"
8397296,10859067,I love this jacket  Not only is it Inexpensive but is also extremely warm I had the chance to take the jacket with me when I went camping the high temperature of the day was 32ﾟ and the low was only 9 with the right layers underneath the jacket I was kept toasty warm    Compare the price of this jacket to that of the mountain hardware ghost whisperer. For the same money you can but several of these jackets to only 1 of the Mountain Hardware jackets.  I only wish there was a way to cinch the hood a little tighter other than this jacket is fantastic
8397296,10806240,Having read the previous reviews I decided to go with the XL rather than L and was glad I did as the fit is slightly small. Worn for the first time today and was remarkably warm giving it’s lightweight.
8397296,10800035,"I have purchase blue winter jacket 3999₹ this is very nice product,as same i want like this for my wife"
8397296,10766340,"Methinks, it's the best jacket I have ever purchased.  Used it on a hike in the Himalayas to Pindari glacier. 6 days of hiking. Maximum altitude gain was 12,000 feet. Time: mid November.  I did not feel cold. Paired with a (Decathlon) Merino wool t-shirt and base layer.   The jacket fits very well, quite light weight, and very warm for its weight.  Quite satisfied with this purchase."
8397296,10559416,Tested in Iceland on weeks photography expedition from dawn to dusk plus in the middle of the night photographing the Northern lights. Warn as a third layer over thermal top and fleece with outer shell it proved amazingly warm. The hat very useful addition and can be warn over a woolly hat (I often needed 3 hats including shell!). Easy to strip off and stuff in rucksack as you exercise and warm up. Very light. Water repellant but advice popping on shell ASAP if it rains. Fantastic piece of kit well made. Stood up to the punishment well. If you believe in layering then this is your third layer.
8397296,10430029,"At the price - compared with other brands - I didn't hold out great expectations for this product. But I was sooo wrong.  I couldn't be happier.  With regards to sizing, I measured myself and came out on the sizing guide as a medium, but based on the reviews, I took a gamble and went for the large - Glad I did.  I'm 6ft and 80kg's and it fits perfectly.  Can't say enough good things about this jacket =)"
8397296,10391005,...
8397296,10209168,A warm lightweight jacket at a great price.very pleased as I am with all decathlon purchase's
8397296,9701388,"A snug fitted jacket . So light weight. Looks cool  Wind proof . I Haven't worn in the rain yet   I don't get over heated driving in it.   After 2 weeks use, there doesn't appear to be many faults. Apart from not having an inside pocket.   I like the fact that it folds down into the left pocket."
8397296,8497502,"This jacket offers great value for a pocketable mid-layer down at a very affordable price. I have only owned it for a short time but it is warm, light, and comfortable. A few improvements could be to add an adjustment cord for the hood and also to add one or two inside pockets to store more stuff. Can't really complain at this price!"
8397296,8274316,"This is a fantastic jacket at an excellent price. Predominantly purchased in bulk as a warm layer for a Nordic ski team - where it excelled in -20 within the Arctic Circle, it is equally well suited to urban environments in spring. Fairly water resistant and totally wind proof. A fantastic piece of kit."
8397296,8137182,I am a large in every jacket I have bought in the past 5 years.  Bought this jacket and couldn’t even do the zip up comfortably.  These are tiny - if you order go at least a size bigger!  Product itself is good - but bought online and had to visit a store to change it.
8397296,7978383,"Buy this jacket !!!!!!!!  I own a rab jacket , which is brilliant, expensive!!!   However this jacket would be a very worthy replacement!  Would not think twice , 5 star ⭐️⭐️⭐️⭐️⭐️"
8397296,7878862,"800 cuin, packable, YKK zippers, warm, what else can I ask from a 40£ dawn jacket?"
8397296,7668726,"comes up quite snug, but fits well. Hood is good. Son has large and husband gone for the xl."
8397296,7660172,Great value
8397296,7563968,"Good products , however some time sizes r not available"
8397296,7480807,"Love this jacket, true to size and a lovely fit on my teenage son.   Lovely and warm, with good quality seams etc.  Hood is a great shape and size too.   Would definitely recommend."
8397296,7386447,I’ve owned this down jacket for over a year now. It’s so lightweight and really warm. I have an expensive £100 one but I find I am always reaching for this jacket as it is comfortable and so smooth. Used it wild camping and on cold long walks. I can’t fault it amazing value for money highly recommended
8397296,7136447,Happy customer
8397296,7076432,"light ,warm and easy to pack plus good value for money ."
8397296,6979526,"Well constructed, very warm and light too. Bought as a stop gap but the more expensive jacket is off the shopping list as this jacket is awesome. Cannot actually fault it. I'm 5'11"" and 80kg and medium is perfect for me as a mid layer. If I was looking to wear layers under it I would size up to a large. Depends how fitted you want it."
8397296,5331619,"Very warm, good insulation. Jacket sixe XXL good fit with good sleeve cuff length. Very pleased with product."
8397296,5222650,"Lightweight, good fit, looks and feels well made. excellent value for money."
8397296,5186234,"Use it for skiing as a warm top 2nd layer under the shell jacket. Excellent. Replaced my two other 2nd layer tops for being lightweight, soft and breathable. After skiing in it for 10 days in January , bought another one to keep in reserve. At this price??"
8397296,4997077,"Great jacket, I use it everyday its super light and very warm. Excellent pricing makes it a no brainer."
8397296,4949117,Excellent light weight jacket. Surprisingly warm for being so light and thin. Very happy with this product.
8397296,4917745,"Fits well, packs small"
8397296,4341799,"Superb quality and style. This is the second jacket I have bought for my son who literally lives in it! Such good value, the whole family own one. Very satisfied with them, and I also own a much more expensive branded jacket and this one holds its own in comparison."
8502097,23312851,perfect
8502097,23111106,Good product been using it and very much satisfied with it. Complete water proof
8502097,22238236,Nice products quality is also niece
8502097,22114972,Nil
8502097,21981057,Wore this jacket for an entire day outside going to watch a rugby match. Raining and cold all day but this stood up to it with no worries. Putting this over the top of the Forclaz Down Jacket MT100 is a really good combination of warmth and protection from the wind/ rain.
8502097,21874550,"Very costly, but does the job"
8502097,21874405,Happy with the product
8502097,21862845,"I used this rain jacket during Annapurna Base Camp trek in Nepal last 2 weeks. It rained all day for 3 of the days we trekked. Not one drop leaked through. The waterproofing is excellent. Sleeves were a tad long for me, but I could fold them in and made it work. A great product. Can't wait to use them again."
8502097,21836184,It’s good for waterproof but it’s really bad for transpiration not recommend for hiking
8502097,21241073,Je n'ai pas encore eu l'occasion de tester sous une grosse pluie
8502097,20855036,"I have purchased this product at 5999₹ and I am a delivery boy, I have to face heavy rain and long term used. I have used this almost 1 year it was quite nice product, front zip is best quality but since last 3 moths it is leaking water from soulder, and I am very sad, why am I spent such amount on this product 🥺, I am not gonna purchase from decathlon anything"
8502097,20835582,Best item
8502097,20473482,Good Product
8502097,20324644,"For a friends son who seems to be very happy with it, so all’s hunky dory"
8502097,20288327,Good
8502097,20230237,Great quality for the price!
8502097,19614513,"Mình cần mua size, đợi gần 2 năm trời."
8502097,19394025,Good to go anywhere . Liked it
8502097,19111510,"Incredibly priced piece of kit, just a little tight if anything, and I'm quite a slim Medium"
8502097,18171255,"I am very much happy of this product, I loved it but it looks like dull colour should have choices."
8502097,18103773,Bought this jacket for my husband and he gives it 5 stars! Ideal for shopping trips and walks. Good waterproof jacket.
8502097,18024499,All are good but if only able to provide a small pouch for the jacket to be keep after using
8502097,17879507,"Well fitting and very waterproof, I’m 5’11 and 173lb and the large fits like a glove enough space for movement"
8502097,17352449,"Good quality, comfortable rain jacket. Lightweight and not stuffy. Love the hoodie and high neck coverage. Does a good job for normal rain fall. Have yet to try in heavy rain storm, hope it works just as well."
8502097,17272627,super
8502097,16937649,"Due to wrong size twice I have had to buy same cost twice, I was assured I would get refund but still waiting"
8502097,16824846,Brilliant. Can’t fault it.
8502097,16595701,Great clothing
8502097,16540573,"This rainwear is unbeatable. I’ve used in mountain, on road and it protects you from forced rain on the move; that’s called actually storm protection. Pricey but effective and sometimes better than Columbia or Wildcraft products"
8502097,16372814,.
8502097,16273480,I bought this to do the Yorkshire 3 Peaks challenge and it was perfect light and totally waterproof. 100% would recommend
8502097,16170251,"Great jacket for price, personally I would have preferred not to have the under arm vents sips feel them rubbing when walking but great quality at good price"
8502097,16131763,Does what it says on the tin at a super price.
8502097,16016498,"Having reviewed many waterproof jackets I decided to purchase the Quechua MH500. The sizing guide online was spot on. The jacket feels much thinner than expected but this is good for weighing less. Walked in this jacket a few times now, comfortable, light, and definitely waterproof, being caught in a mix of hail and heavy rain for a good half hour plus, the water just beaded off. The hood fit is great with its peak, I now wear glasses and it keeps the rain off my lenses, plus the hood turns with your head with no restriction to vision due to the cut outs at the side. Very well thought out. I cannot compare this to other products in the market place as this is my first purchase of this type of jacket, however I think this is excellent for a beginner/intermediate walker. Some seasoned walkers I know are also impressed with the quality and level of waterproofing at this price point.   Final summary.....I Love It."
8502097,15837121,I’ve been using this to commute 8 miles on my ebike up and down some fairly big hills. As long as you don’t have too much on underneath it breathes really well as well as keeping me nice and dry.
8502097,15702054,"Saw the product here bought it the very next moment.Loved the colour and the quality,light weight and unique pocket designs.Chain used in the pocket is of good quality ,Bought it in XL size.Had some doubt before buying it but it is worth the price.Haven't used it in rain but im sure it is perfect for monsoon season."
8502097,15639204,"Bought this today (2-tone blue/grey). Quality is spot on. Only been out in it briefly in the rain but kept me dry. Plenty of good size pockets, zips seem sturdy. Good is excellent and the adjusters work perfectly. It’s slightly on the small side so if you’re borderline between 2 sizes I’d definitely go a size up. Off to test it in the Lake District next week but I’ve got every confidence in it"
8502097,15037490,Good quality and comparatively cheaper.  But the one I received looked like it was used before. The jacket was roughly squeezed in the plastic packing and was dirty at places. Even the tag was missing.
8502097,14823469,Bought for my husband again another outstanding jacket
8502097,14661471,"For the money it is completely waterproof, but again for the money you can't expect fantastic breathability. It just isn't."
8502097,14463829,"Wow! I can't believe how great this jacket is... After looking into rain jackets that cost 5-6 times as much, I decided to try this one first, am I ever glad I did!    The jacket is great at cutting the wind, kept all wet snow and rain off of me, and the pockets on the front are great - nice and high so I can rest my hands in the up on my chest while hiking.    The jacket fits fairly tightly, while the sleeves are a little on the long side. I'm 6' 3, 200 lbs and kind of gangly, and the overall fit is perfect, but I'm not able to wear more than a base and mid layer under it.    The hood is AMAZING! It fits incredibly well, and the cutouts under the peak are awesome, allowing almost 100% visibility which is amazing.    The jacket folds up small and fits anywhere in my bag. I'm really happy with this jacket. Don't be afraid to give it a try!"
8502097,13884429,"Its a good quality product , its specially oly used for rainy times , and its light weight"
8502097,13802548,"Good fit, performed well in first downpour"
8502097,12962992,"Not upto the mark , only for trekking and cool areas ."
8491498,23266466,Great equipment
8491498,23013303,Very good quality
8491498,22449322,Good
8491498,22154269,Very good product.
8491498,22099303,Great jacket  Good value for the money  Looks better than the picture  Originally wanted the solid navy but was out of stock and the 2 colors looks really good. I have not tried it under heavy rain yet.
8491498,22068611,best quality Jacket to keep me dry even during heavy rainfall.
8491498,21905303,"Looks good, does a good job of keeping you dry in the rain."
8491498,21832390,Worked well during a rainy trek.
8491498,21738077,Superb quality
8491498,21734907,"Excellent jacket , great in wet weather."
8491498,21687555,"For the price, this coat is amazing! I could stand in a shower and still be dry! Well worth the money!   Only downside was that my first one of these after about a year the zip broke but have now brought another one as they are so good! Highly Recommend!"
8491498,21621518,Excelente producto
8491498,21511120,Loved it..
8491498,21458837,Awesome Product
8491498,21108315,Ok product not bad better than other rain raincoat
8491498,20994345,Kept me warm and dry in the foggy weather
8491498,20863837,Excellent product on moderate to heavier rains on bicycle.
8491498,20721941,Excellent products
8491498,20492214,"This perfect jacket is for all activitic, Good permeabillity and cool in summer, I use it to drive motorcycle in Panama City"
8491498,20444903,Fabric is good but it is not 100% water proof
8491498,19788114,Overall good up to my expectation.
8491498,18527280,Great for the price
8491498,17064663,"As a regular dog walker in the UK, I am always after the perfect jacket! I have to say this comes pretty close. Lightweight but well made, double seams, totally waterproof, the rain rain just runs off."
8491498,16604593,"Super dry material, wonderful lining and color is sharp"
8491498,16071871,Good item. It does the job. Perfect fit.
8491498,13697323,"Brought two for work as I work outside in all weather, keeps me dry all day long"
8491498,8105395,I wear it for clay pigeon Shooting under my skeet vest.
8491498,8048079,Good basic first waterproof jacket for teenager
8645581,22926793,"What a great buy this was, light and breathable, perfect for running - a total bargain!"
8645581,18101462,"I loved the colour. The fit was slightly loose.  I used it twice and after the first run, the elastic on the wrists gave up on being elastic and died, resulting in flappy armed running. I had to return it.    If the wrist elastics had worked I'd have rated it 4 stars. if the arms weren't so comically long and the upper arms a little wider for my amazing biceps, I'd have given it a 5-star review.    I can't recommend this unless your arms are really long and your wrists wider than your biceps."
8355668,23442910,"I'm from himchal pradesh and this is Totally useless product .. only recommend to all if this is under 1000rs. Other then avoid .. it never save you from wind , water and in any cold weather .."
8355668,23410798,Very good
8355668,23238544,"Good quality, comfortable to wear, i recommend everyone should buy it."
8355668,23221707,Product is great but little bit overpriced
8355668,23165232,Nice producr
8355668,23097832,After using 3 months strips are broken
8355668,23089593,Excellent product
8355668,22923271,Everything can't be expressed till you use it. I have used and I know how it works. The best one in the market. It's sporty but carefully blend with fashion. Just value for money. Thanks to Decathlon.
8355668,22844470,Best fit and quality
8355668,22664665,Superb quality with great price range
8355668,22645097,Good product in this price
8355668,22611358,Very good
8355668,22497041,It broke up fast. Didn't expect that from a decathlon product
8355668,22488534,black colour lost its colour
8355668,22426840,It was a good product
8355668,22399457,Good product
8355668,22371069,Good for starting of the winter
8355668,22366991,Good
8355668,22307404,"Smart hooded top, easy to pack and wear and to take with you and washes, and dries so quickly."
8355668,22287666,Good quality
8355668,22274823,Good fitting
8355668,22225974,Good Product
8355668,22220581,Good quality product must recommend for every one
8355668,22211377,"Good for biking, cycling or morning walks.."
8355668,22210389,Good
8355668,22195673,Best and worth for money
8355668,22005459,I bought this during a shopping spree at decathlon and soon enough I thought I paid too much money for a basic jacket. But the fit and the material is so good that this has become my everyday wear. The zipped pockets come in handy and this jacket is good to go for almost any temperature ranging from 25C-35C. That's a win for me.
8355668,21920926,Good
8355668,21912867,Must buy
8355668,21884576,It is very light weight upper and very comfortable to wear. It is good for cold
8355668,21712555,"Very good product, worth the money which I paid"
8355668,21696174,Good
8355668,21386979,Personally I say it's sooo Handsome 😍 Product... I'm recommend This Product. 101% Waterproof.
8355668,21364448,"Excellent wind cheater. exactly the ""class"" expected from Decathlon. It's light, has zipped pockets, is stretchable and looks fabulous/athletic."
8355668,21300125,"Ok here's a quick way of putting it. Wind resistant, water resistant on the black patches, abrasion resistant and overall comfortable and stylish looking. Just go for it no need to read all the comments."
8355668,21076810,Summary and cold combinations Jacket
8355668,21075845,Easy dry
8355668,20874105,Very nice product 👍
8355668,20872386,very good product
8355668,20825070,Good
8355668,20813756,"Quality is best, fulfilled all requirements.."
8355668,20746758,"It is not a value for money product, threads start to pop-up from stichings from 3rd day itself."
8355668,20717366,Good enough
8355668,20689769,Go ahead
8355668,20689593,Good Quality and superb fitting
8355668,19022197,👍👍👍
8355668,18448942,Fitting is not good
8355668,18199612,On bike its good
8355668,18040871,Awesome
8355668,17874595,Good Fabric and it's comfortable to wear.
8355668,17843935,Really good
8355668,17368473,
8355668,16893354,Well done
8355668,16842573,"Worn every day as a second layer for 6 days of climbing and camping. A little bit of wind resistance, very comfortable, good for layering."
8355668,16094808,"Good quality, size is almost right. Only problem is with the chest pocket that does not fit modern phones as the size is small. I was surprised to see the pockets in the front of the product which had zips, which is good but wasn't specified."
8355668,15812363,"This softshell is perfect for living in Scotland where you will likely get rained on and blown about by the wind for 11 of the 12 months of the year.    The jacket is very light. The material is firmly made but feels soft when on. The added thumb holes made it good for pulling over the wrists to keep you warm or dry during a sudden wet shower. Because the jacket is so light it can easily be worn under waterproof jackets or warm puff jackets as an extra layer.    My only criticism is that it would be nice to have a drawcord around the bottom of the jacket, but it doesn't need one. It has three zipper pockets and is good material so it is hard to fault it.    For the price, it is a steal."
8355668,15621223,ใส่เดินป่าดีเลย ไม่ต้องกลัวอะไรเกี่ยวแขน เรื่องระบายอากาศก็คือดี ดีไซด์จ๊าบพอตัว
8355668,15561741,Bought this jacket for my grandson who absolutely loves.
8355668,15505231,Good cloth that witholds in wind
8355668,15497467,Fantastic piece
