name,review,image
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
Gekocht voor mijn zoon. Ging naar de 2e en was nu (helaas) alweer toe aan nieuwe tas. Deze voelt erg degelijk en sterk aan. Ook nog mooi geprijsd! Vandaag is mn zoon er voor eerst mee naar school geweest. Volle schooldag, al zn boeken en lunch + drinkfles paste met gemak. Hij vond m nog stoer ook!",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Voor de prijs een super goede deal! Hiervoor de daypack van Travelmore gehad, die was nog iets kleiner, maar miste een beschermd laptopvak.Het vak is iets minder dik dan mijn laptopsleeve, maar ben nu een paar keer met mijn MacBook op pad geweest en maak me geen zorgen dat die kapot gaat. Kan ik mijn sleeve thuislaten!Eerste indruk: levenslange garantie, mooi materiaal, geen losse draden / stiksels, veel vakjes, ritsen van hoge kwaliteit. De USB is een leuke extra, vraag me alleen af of ik daardoor de volledige rugtas nog kan wassen in de wasmachine? Wat ik vroeger nog wel eens deed met mijn Eastpak.Denk dat je moeilijk een betere kantoortas gaat vinden voor dit bedrag.",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Blauw
In de loop der jaren al aardig wat tassen versleten. Ik was erg onder de indruk van het design, zelfs de verpakking van de tas ziet er gaaf uit. Stoere blauwe kleur, de rits naden zien er ook heel degelijk uit. Bij andere tassen wil dit wel eens gauw scheuren. Goede tas hoor happy ermee!",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 25 L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Was opzoek naar een nieuwe multifunctionele rugtas zonder dat ik daar voor te veel moest betalen. Ik kan zeggen dat ik die bij deze heb gevonden. Een onverwachts goede koop! Hiervoor langere tijd een Northface in gebruik gehad. Maar was opzoek naar een lichtere rugtas met meer gemak voor naar m’n werk, deze voldoet hier echt prima aan, ben er dus ook erg blij mee:)Kortom, fijne rugtas, een aanrader voor zowel voor op vakantie als voor naar het werk!",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 28L - 15,6 inch - Laptop Rugtas - Waterafstotend - Zwart
Bij binnenkomst werd ik aardig verrast door de aandacht die de verpakking heeft gekregen. Bovenmaats top! Vervolgens meteen op de proef gesteld gedurende de dag. Heerlijk comfort en een groter dan verwachtte ruimte. De verdeling van vakken is simpelweg fantastisch en de tas voldoet meer dan verwacht aan mijn eisen! Top aanschaf.",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
"TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Antraciet","Geschreven bij TRVLMORE Rugzak - 36 L - 17,3 inch - Laptop Rugtas - Waterafstotend - Blauw
Ik ben zeer tevreden met de aankoop van deze rugzak. Perfect te gebruiken in allerlei verschillende situaties zoals werk, winkelen, op reis gaan, etc. Ik raad het dan ook zeker aan aan andere mensen. Voor de goede waterbestendige kwaliteit van de tas valt de prijs heel erg mee. Kort samengevat: ""Perfecte aankoop!!!""",https://media.s-bol.com/JzlzQvRZn159/ZYLRBkR/550x725.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Navy
Deze tas is heel stevig en de vakken bovenop en achterin voor je laptop zijn perfect. Genoeg vakken met goeie indeling. als je tas nagenoeg leeg is werken de vakken voor je waterfles niet zo prettig. Op reis naar een warm land moet je wel rekening houden dat de achterzijde van de tas helemaal vlak is dus een bezweette rug heb je zo.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Navy
Ik had eerst de kleinere versie, van 20L besteld, maar ben uiteindelijk toch voor de 28L gegaan. Qua uiterlijk, hoogte en breedte verschillen ze amper. De 28L is echter een stuk dieper en heeft een extra laptopvak waardoor je veel ruimte overhoudt. Ik ben echt heel blij met deze tas: de stof voelt super stevig, de ritsen zijn degelijk en sterk, er zijn twee extra vakken voor waterflessen die ik fijn kan gebruiken. Ik ga 'm gebruiken voor woonwerkverkeer maar ik zie ook voor me dat dit een perfecte weekendtas wordt.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Black
Prima tas van sterk materiaal. De schouderbanden staan echter wat ver uit elkaar.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Black
Zeer stevige rugzak met veel plaats. Wij gebruiken hem als we op verplaatsing gaan met kindjes. Zonder problemen water, eten, kleertjes, luiers meedoen. Veel handige zakjes ook.Minpunt is dat de stof (wij hebben zwart) zeer snel vuil wordt en moeilijk te reinigen valt.Ze schijnt ook snel af in de zon waardoor het na een jaar al minder mooi oogt.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Navy
Lekker stevige tas met veel ruimte. Enige nadeel is dat ie niet waterdicht is en dat er geen regenhoes bij zit.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
Fjällräven Rugtas / Rugzak / Laptoptas / Schooltas - Skule 28 - 15 inch - 28 Liter - Zwart,"Geschreven bij Fjallraven Raven Rugzak 28 liter - Navy
Mooie ruime stevige tas. Meer ruimte dan je denkt. We hebben hem gekozen omdat we perse een rugtas wilden waar een 17 inch laptop in kan. Dat wil net.",https://media.s-bol.com/nm52YJ8AYvlP/V5LrL5/497x840.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,Mooie stevige rugzak met genoeg ruimte,https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,"Geschreven bij The North Face Fall Line Rugzak 28L - Zwart
Fijne rugzak. Zeker in gebruik waar hij voor bedoeld is: tijdens activiteiten. Ik gebruik hem ook voor naar mijn werk op kantoor. Daar ondervind ik echter één nadeel: hij valt snel om door de vorm. Vrij irritant als je een tas gewend bent die rechtop blijft staan en je makkelijk spullen uit wil halen.",https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,"Geschreven bij The North Face Fall Line Rugzak 28L - Zwart
Ik was al enige tijd op zoek naar een rugtas met goede ondersteuning voor een betaalbare prijs. Die heb ik bij deze gevonden! Het design is erg mooi en vanwege alle zakken ook nog eens handig. Ik vermoed dat ik wel enkele jaren plezier ga hebben van deze tas.",https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,"Geschreven bij The North Face Fall Line Rugzak 28L - Zwart
Fijne rugzak met voldoende ruimte voor laptop en werkkleding.",https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,"Geschreven bij The North Face Fall Line Rugzak 28L - Zwart
Fijne stevige rugzak waar de laptop stevig in &quot;verpakt&quot; zit. De overige opbergvakjes zijn behoorlijk &#039;strak&#039; waardoor er erg weinig ruimte is om er wat bredere of grotere artikelen in op te bergen. Dat lukt bijna niet. Het voorvakje is redelijk klein, je kunt er niet veel in kwijt, zonnebril en portemonnee en dat zit het eigenlijk al vol. In de rugzak zelf kun je verder wel veel kwijt en hij draag prettig.",https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
The North Face Fall Line Rugzak 28 liter - Blauw/Grijs,"Geschreven bij The North Face Fall Line Rugzak 28L - Zwart
Stevige rugzak",https://media.s-bol.com/lvE9jrgVXwOV/0gJZMDG/550x763.jpg
"Daniel Ray Birmingham Waterproof Rugtas 15.6""","Geschreven bij Daniel Ray Birmingham Waterproof Rugtas 15.6"" Mint Groen
Heb deze tas besteld voor school , vandaag na drie weken is mijn rits stuk gegaan , zit net 5 dagen over de 30 dagen garantie en ze kunnen niets meer voor mij doen zelfs nog een cadeaubon eraan besteed  , echt knapwaardeloos Zou deze tas dus zeker niet aanraden .Hoop dat ik een oplossing krijg aangeboden",https://media.s-bol.com/NGoXBJvMNgLv/0P0xlN/550x735.jpg
"Daniel Ray Birmingham Waterproof Rugtas 15.6""","Op het eerste zicht lijkt het een super kleine rugzak maar een grote laptop, lunch etc. passen er perfect in. De inhoud van mijn vorige rugzak en deze is dezelfde en toch voelt dit exemplaar super licht aan. Heb niet het gevoel dat ik een super zware rugzak mee sleur, perfect dus. Aanrader!!",https://media.s-bol.com/NGoXBJvMNgLv/0P0xlN/550x735.jpg
"Daniel Ray Birmingham Waterproof Rugtas 15.6""",Wat een fijne tas. Ik heb een hele grote laptop en altijd allerlei draden en spullen mee. Alles past er ruim in en toch oog de tas niet enorm of lomp. Fijne stof van buiten en fijn dat het waterdicht is!,https://media.s-bol.com/NGoXBJvMNgLv/0P0xlN/550x735.jpg
"Daniel Ray Birmingham Waterproof Rugtas 15.6""",Veel ruimte. Draagt fijn en is waterbestendig.,https://media.s-bol.com/NGoXBJvMNgLv/0P0xlN/550x735.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Laptop Rugzak 25 Liter | Rugzak met Laptopvak voor naar school of werk | Geschikt tot 17 inch Laptops | Gerecycled Polyester
Boven verwachting! Ik verwachtte gewoon een rugzak. Vind hem mooier en comfortabeler dan verwacht, meer dan genoeg ruimte en toch behoorlijk subtiel.Ik kwam erachter dat ie in een mooie gymbag geleverd wordt. Niet dat ik die denk ye gebruiken, maar wel wel een mooie verrassing. Regencover is ook handig en goed weggewerkt. Toch handig, waterdicht met je dure macbook erin :)",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Blauw-Grijs
Je kan er enorm veel in kwijt zonder dat hij er bulky uitziet. Het kleine tasje dat erbij kwam is fijn voor de spullen die ik normaal altijd kwijt raak. Regentas is mooi weggewerkt en kan je niet kwijtraken, dus dat is fijn",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Blauw-Grijs
Erg veel vakken/ruimte voor de laptop en verdere benodigdheden.",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Blauw-Grijs
Indeling in ruime vakken voor A4 formaat mappen en laptops.",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Blauw-Grijs
Ik vond het geweldig, het is groot en heeft verschillende vakken, het is wat ik kan scheiden van mijn laptop, de opladers en mijn agenda. Ik vond de kwaliteit van de stof ook goed. Ik raad het aan",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Geel,"Geschreven bij BAKBAGS Amsterdam Laptop Rugzak voor 13 tm 17 Inch Laptops - Laptoptas Incl Accessoires en Regenhoes - 10 Vakken - 25 Liter Inhoud - Duurzaam & Gerecycled Materiaal - Blauw-Grijs
Hele mooie tas en meer dan genoeg ruimte.",https://media.s-bol.com/mXOOpOMD6jn3/JqqM1y/550x512.jpg
NOMAD® Velocity 25 Premium Backpack,"Geschreven bij NOMAD® Velocity 25 Premium Rugzak
Dit is echt een fijne rugtas met veel ruimte. Doordat de tas prettig gecompartimenteerd is vind je alles snel terug. Alles voelt stevig en degelijk aan, dus verwacht hier erg lang plezier van te hebben. Een aanrader voor een ieder welke veel reist.",https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
NOMAD® Velocity 25 Premium Backpack,"Geschreven bij NOMAD® Velocity 25 Premium Rugzak
Mooie, ruime rugtas, waar mijn laptop makkelijk inpast.",https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
NOMAD® Velocity 25 Premium Backpack,Comfortabel en groot genoeg voor alle spullen,https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
NOMAD® Velocity 25 Premium Backpack,Mooi grote rugzak met veel opbergruimte en aparte vakken,https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
NOMAD® Velocity 25 Premium Backpack,"Geschreven bij NOMAD® Velocity 25 Premium Rugzak
Grote rugzak, met heel veel vakken.",https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
NOMAD® Velocity 25 Premium Backpack,"Geschreven bij NOMAD® Velocity 25 Premium Rugzak
Fijn dat binnenkant een lichte kleur heeft zodat je alles snel terugvind",https://media.s-bol.com/qALjvpzYA3w0/VPXVYPW/550x683.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,"Geschreven bij Bagwise® - Rugzak - Slingbag - Crossbodytas - Canvas - 10L -Vintage - 1276 Groen
Leuke handige Slingbag met veel opbergvakjes, mooie kleur en design.  Gedragen aan de voorkant van mijn lichaam geeft een veilig gevoel.Ik ben er erg blij mee.",https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,"Ik gebruik deze slingbag als ik een wat langere wandeling maak met mijn honden. Genoeg ruimte voor een flesje water en drinkbak. Ook een balletje en een knabbel gaan er goed in. Voor mezelf een kleine thermosfles koffie met een boterhammetje in een apart vak. De slingbag draagt heel prettig, blij met deze aankoop!",https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,"Stevige tas met veel vakken en op verschillende manieren de dragen, klein en toch kun je alles er in kwijt. Ik gebruik hem vooral op de fiets, geen last en alles veilig opgeborgen. Dus een aanrader.",https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,Wij gebruiken deze tas als we op vakantie gaan en waneer we met ons kleinkind naar bijvoorbeeld de kinderboerderij gaan. Er past best veel in. Handig dat er verschillende vakken zijn.,https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,"Deze rugzak heeft heel veel vakken waardoor de spullen snel te vinden zijn, door de schuine ritsen zijn ook spullen onderaan snel te pakken. De rugzak draagt lekker en het materiaal voelt zich goed aan. Door zijn compacte voormat is hij makkelijk en covertabel in gebruik. kortom een echte aanrader",https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Bagwise® - Rugzak - Slingbag - Crossbodytas -Canvas - 10L -Vintage - 1276 Zwart,"Zeer fijne handige tas, na lang wikken en wegen deze tas gekocht voor op reis, eenmaal terug van vakantie is mijn tas helaas gestolen geen moment getwijfeld en meteen een nieuwe besteld aangezien de tas zeer handig is, niet te groot en zeer mooi afgewerkt is.",https://media.s-bol.com/NEv2qXy7Ngy8/Q12m3XM/423x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Triple Denim
Mooie tas, zoals al jaren door Eastpak op de markt wordt gebracht.Helaas 1 hele grote misser er in. Het laptop vak heeft geen hardere bodem. Iedere keer dat de tas wordt neergezet klapt de laptop dus ook de grond, alleen tegen gehouden door een dun laagje stof. Onbegrijpelijke beslissing.....",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak BACK TO WORK Rugzak, 26 Liter, 15 inch laptopvak - Black
Stevige en mooie rugzak met veel ruimte.Wordt gebruikt door brugklasser, dus dagelijks zware boeken en laptop vervoeren. Al een paar keer in de regen op de fiets gebruikt en inhoud blijft droog.",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Midnight
Laptopvak is groter dan verwachtHandig extra vakje in middenste vak.Mooie kleur en stevig materiaal.",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak Back To Work Rugzak- 27 Liter - Cloud Navy
Ik gebruik deze tas nu al een jaar voor mijn studie en ik ben zeer tevreden. Handig extra vak om je laptop in te doen zodat die gescheiden blijft van je boeken en andere schoolspullen.",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Midnight
Een rugtas die van superkwaliteit is.Mijn zoon heeft hem al acht jaar en je kunt niet zien dat ie gebruikt is: geen slijtage en de rits (vaak een zwak punt) is goed.Een nwe rugtas aangeschaft aangezien hij gaat studeren en er een nodig heeft met laptop vak.",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Laptop Rugzak / Rugtas / Laptoptas - Back To Work - Blauw - 15 inch,"Geschreven bij Eastpak Back To Work - Rugzak - 14 inch laptopvak - Double Denim
Fijne stevige tas met veel draagcomfort. Een boek meer of minder erin maakt niet uit want wanneer je de rugtas draagt merk je het niet. Fijne schouderbanden",https://media.s-bol.com/PKmwAp0nvzAw/DYvYV6/495x840.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak Orbit Rugzak 10 Liter - Brize Glow Dark
Zeer goede rugzak voor een peuter ! Heel tevreden .Enkel is het pakje door de bezorger over mijn poort gegooid! Vind het schandalig",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Het is een fijne tas. Hij is compact en ziet er mooi uit. Stevige kwaliteit die jaren mee gaat. Heb voor mezelf een groter en dit formaat gebruiken mijn kinderen",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Sunday Grey
Mijn oudste zoon gebruikt deze rugzak al bijna 5 jaar dagelijks voor de basisschool en de rugzak is nog steeds in uitstekende staat. Daarom nu ook gekocht voor mijn jongste die binnenkort ook start op school. Perfect formaatje voor de broodtrommels en bekers, niet te groot voor kleine kinderen.",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Het is heel fijn dat de tas een kleiner formaat heeft, hij is daardoor makkelijk mee te nemen, als je maar een paar kleine dingentjes nodig hebt!",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Geweldig handig rugzakje. Heel ligt en er past nog verbazend veel in. Super blij mee!",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Eastpak Rugzak Orbit - grijs,"Geschreven bij Eastpak ORBIT Rugzak, 10 Liter - Black
Ideaal vr een kleuter zijn voetbaltraining",https://media.s-bol.com/nnO6D410D2D/550x829.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Waterdichte Rugzak 46L - Roltop Rugzak - Fietsrugzak - Blauw
Tas is geen 46 liter valt zeer klein Wel comfortabel.om te dragen maar is niet zo ruim als aangegeven. Wilde de tas retour sturen maar het draagcomfort gaf de doorslag voor een paar kleine spullen is het wel handig. De tas is wel goed water dicht. Voor je broodtrommel en flesje water mee naar het werk prima eventueel dunne laptop erbij maar dat is het ook wel.",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Waterdichte Rugzak 46L - Roltop Rugzak - Fietsrugzak - Taupe
Stevige rits. Zit fijn op de rugKleur bruin, zou ik niet zeggen.. meer bruin/grijs.Jammer",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Rugzak rolltop Groen
Pluspunten van dit artikel: goede kwaliteit, handig in gebruik, voldoet aan verwachting.Minpuntje: minder inhoud dan ik dacht.",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Rugzak rolltop Groen
Deze tas is heel erg mooi, ik vind op de foto's van niet maar de tas is heel mooi en heerlijk ruim. De kleur is ook heel mooi maar wel net een tikkie anders dan op de foto. Ook is het van een soort regenjas materiaal gemaakt. Heel handig dus als je net als mij iedere dat 15 km moet fietsen...:) Conclusie: een echt aanrader!!",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Waterdichte Rugzak 40L - Roltop Rugzak - Fietsrugzak - Groen
Super mooie tas, als je hem opvouwt zoals de foto is het een gewone rugzak, mooi kleurtje etc, maar als je op activiteit gaat en hem vollaadt dan heb je nog meer ruimte tot je beschikking. Fijne Rugtas.Voor lange wandelingen met zware dingen, mis ik wel een borstverbinding. Maar uiteindelijk prima gewandeld met de rugzak en minder zware spullen. Naar mijn werk moeten er altijd bakjes in met een gekookte maaltijd, en die passen ook allemaal.Top dus",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Norlander Waterdichte Rugzak - Roltop Rugzak - Fietsrugzak,"Geschreven bij Norlander Dull PU Waterdichte Rugzak 46L - Roltop Rugzak - Fietsrugzak - Zwart
Perfect en uitermate handig in alle omstandigheden.",https://media.s-bol.com/xLovE8JD9NJ3/WPWBDxJ/550x774.jpg
Soepele zwarte leer met PU-leer rugzak,"Mooie stevige rugzak, leuk formaat. Precies goed voor een dagje weg. Met vakjes van binnen en vakjes met ritsen van buiten. Vooral het vak met rits aan de achterkant is handig tegen diefstal. Hier past precies een mobiel in. De bandjes zijn wel wat dun, maar hij draagt lekker!",https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Soepele zwarte leer met PU-leer rugzak,handig in gebruik,https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Soepele zwarte leer met PU-leer rugzak,supper.,https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Soepele zwarte leer met PU-leer rugzak,handig formaatgoede kwaliteit,https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Soepele zwarte leer met PU-leer rugzak,"Geschreven bij Soepele cognac leer met PU-leer rugzak
Fijne rugzak, soepel leer en mooie kleur. Draagt lekker en ritsen van goede kwaliteit. Binnenvoering slijt wel snel.",https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Soepele zwarte leer met PU-leer rugzak,"Geschreven bij Soepele cognac leer met PU-leer rugzak
Mooie kleur, mooi zacht leer, genoeg ruimte om alle spullen die dames graag bij zich hebben mee te nemen. Draagt fijn op de rug. Veel vakjes om alles netjes op te ruimen en de tas overzichtelijk te houden.",https://media.s-bol.com/Rj9Aq3GJlWWE/6Z7ZR/550x677.jpg
Ajax Toilettas Away 22-23 - Rood en Blauw - Met Rits!,Product is perfect! Snelle verzending en keurig verpakt. Erg blij mee!,https://media.s-bol.com/RByRRXADnLYY/myXEwA/550x351.jpg
Ajax Toilettas Away 22-23 - Rood en Blauw - Met Rits!,"Geschreven bij Ajax Gymtas Rood / Blauw 22-23
Super mooi en snel geleverdd",https://media.s-bol.com/RByRRXADnLYY/myXEwA/550x351.jpg
Ajax Toilettas Away 22-23 - Rood en Blauw - Met Rits!,"Geschreven bij Ajax Gymtas Rood / Blauw 22-23
Mooie stevige tas",https://media.s-bol.com/RByRRXADnLYY/myXEwA/550x351.jpg
